"chr"	"start"	"end"	"wgs_block"	"file_name"
"7"	"141400001"	"141450000"	"b2828"	"ukb24304_c7_b2828_v1.vcf.gz"
"7"	"141450001"	"141500000"	"b2829"	"ukb24304_c7_b2829_v1.vcf.gz"
"7"	"141500001"	"141550000"	"b2830"	"ukb24304_c7_b2830_v1.vcf.gz"
"7"	"141550001"	"141600000"	"b2831"	"ukb24304_c7_b2831_v1.vcf.gz"
"7"	"141600001"	"141650000"	"b2832"	"ukb24304_c7_b2832_v1.vcf.gz"
"7"	"141650001"	"141700000"	"b2833"	"ukb24304_c7_b2833_v1.vcf.gz"
"7"	"141700001"	"141750000"	"b2834"	"ukb24304_c7_b2834_v1.vcf.gz"
"7"	"141750001"	"141800000"	"b2835"	"ukb24304_c7_b2835_v1.vcf.gz"
"7"	"141800001"	"141850000"	"b2836"	"ukb24304_c7_b2836_v1.vcf.gz"
"7"	"141850001"	"141900000"	"b2837"	"ukb24304_c7_b2837_v1.vcf.gz"
"7"	"141900001"	"141950000"	"b2838"	"ukb24304_c7_b2838_v1.vcf.gz"
"7"	"141950001"	"1.42e+08"	"b2839"	"ukb24304_c7_b2839_v1.vcf.gz"
"7"	"142000001"	"142050000"	"b2840"	"ukb24304_c7_b2840_v1.vcf.gz"
"7"	"142050001"	"142100000"	"b2841"	"ukb24304_c7_b2841_v1.vcf.gz"
"7"	"142100001"	"142150000"	"b2842"	"ukb24304_c7_b2842_v1.vcf.gz"
"7"	"142150001"	"142200000"	"b2843"	"ukb24304_c7_b2843_v1.vcf.gz"
"7"	"142200001"	"142250000"	"b2844"	"ukb24304_c7_b2844_v1.vcf.gz"
"7"	"142250001"	"142300000"	"b2845"	"ukb24304_c7_b2845_v1.vcf.gz"
"7"	"142300001"	"142350000"	"b2846"	"ukb24304_c7_b2846_v1.vcf.gz"
"7"	"142350001"	"142400000"	"b2847"	"ukb24304_c7_b2847_v1.vcf.gz"
"7"	"142400001"	"142450000"	"b2848"	"ukb24304_c7_b2848_v1.vcf.gz"
"7"	"142450001"	"142500000"	"b2849"	"ukb24304_c7_b2849_v1.vcf.gz"
"7"	"142500001"	"142550000"	"b2850"	"ukb24304_c7_b2850_v1.vcf.gz"
"7"	"142550001"	"142600000"	"b2851"	"ukb24304_c7_b2851_v1.vcf.gz"
"7"	"142600001"	"142650000"	"b2852"	"ukb24304_c7_b2852_v1.vcf.gz"
"7"	"142650001"	"142700000"	"b2853"	"ukb24304_c7_b2853_v1.vcf.gz"
"7"	"142700001"	"142750000"	"b2854"	"ukb24304_c7_b2854_v1.vcf.gz"
"7"	"142750001"	"142800000"	"b2855"	"ukb24304_c7_b2855_v1.vcf.gz"
"7"	"142800001"	"142850000"	"b2856"	"ukb24304_c7_b2856_v1.vcf.gz"
"7"	"142850001"	"142900000"	"b2857"	"ukb24304_c7_b2857_v1.vcf.gz"
"7"	"142900001"	"142950000"	"b2858"	"ukb24304_c7_b2858_v1.vcf.gz"
"7"	"142950001"	"1.43e+08"	"b2859"	"ukb24304_c7_b2859_v1.vcf.gz"
"7"	"143000001"	"143050000"	"b2860"	"ukb24304_c7_b2860_v1.vcf.gz"
"7"	"143050001"	"143100000"	"b2861"	"ukb24304_c7_b2861_v1.vcf.gz"
"7"	"143100001"	"143150000"	"b2862"	"ukb24304_c7_b2862_v1.vcf.gz"
"7"	"143150001"	"143200000"	"b2863"	"ukb24304_c7_b2863_v1.vcf.gz"
"7"	"143200001"	"143250000"	"b2864"	"ukb24304_c7_b2864_v1.vcf.gz"
"7"	"143250001"	"143300000"	"b2865"	"ukb24304_c7_b2865_v1.vcf.gz"
"7"	"143300001"	"143350000"	"b2866"	"ukb24304_c7_b2866_v1.vcf.gz"
"7"	"143350001"	"143400000"	"b2867"	"ukb24304_c7_b2867_v1.vcf.gz"
"7"	"143400001"	"143450000"	"b2868"	"ukb24304_c7_b2868_v1.vcf.gz"
"7"	"143450001"	"143500000"	"b2869"	"ukb24304_c7_b2869_v1.vcf.gz"
"7"	"143500001"	"143550000"	"b2870"	"ukb24304_c7_b2870_v1.vcf.gz"
"7"	"143550001"	"143600000"	"b2871"	"ukb24304_c7_b2871_v1.vcf.gz"
"7"	"143600001"	"143650000"	"b2872"	"ukb24304_c7_b2872_v1.vcf.gz"
"7"	"143650001"	"143700000"	"b2873"	"ukb24304_c7_b2873_v1.vcf.gz"
"7"	"143700001"	"143750000"	"b2874"	"ukb24304_c7_b2874_v1.vcf.gz"
"7"	"143750001"	"143800000"	"b2875"	"ukb24304_c7_b2875_v1.vcf.gz"
"7"	"143800001"	"143850000"	"b2876"	"ukb24304_c7_b2876_v1.vcf.gz"
"7"	"143850001"	"143900000"	"b2877"	"ukb24304_c7_b2877_v1.vcf.gz"
"7"	"143900001"	"143950000"	"b2878"	"ukb24304_c7_b2878_v1.vcf.gz"
"7"	"143950001"	"1.44e+08"	"b2879"	"ukb24304_c7_b2879_v1.vcf.gz"
"7"	"144000001"	"144050000"	"b2880"	"ukb24304_c7_b2880_v1.vcf.gz"
"7"	"144050001"	"144100000"	"b2881"	"ukb24304_c7_b2881_v1.vcf.gz"
"7"	"144100001"	"144150000"	"b2882"	"ukb24304_c7_b2882_v1.vcf.gz"
"7"	"144150001"	"144200000"	"b2883"	"ukb24304_c7_b2883_v1.vcf.gz"
"7"	"144200001"	"144250000"	"b2884"	"ukb24304_c7_b2884_v1.vcf.gz"
"7"	"144250001"	"144300000"	"b2885"	"ukb24304_c7_b2885_v1.vcf.gz"
"7"	"144300001"	"144350000"	"b2886"	"ukb24304_c7_b2886_v1.vcf.gz"
"7"	"144350001"	"144400000"	"b2887"	"ukb24304_c7_b2887_v1.vcf.gz"
"7"	"144400001"	"144450000"	"b2888"	"ukb24304_c7_b2888_v1.vcf.gz"
"7"	"144450001"	"144500000"	"b2889"	"ukb24304_c7_b2889_v1.vcf.gz"
"7"	"144500001"	"144550000"	"b2890"	"ukb24304_c7_b2890_v1.vcf.gz"
"7"	"144550001"	"144600000"	"b2891"	"ukb24304_c7_b2891_v1.vcf.gz"
"7"	"144600001"	"144650000"	"b2892"	"ukb24304_c7_b2892_v1.vcf.gz"
"7"	"144650001"	"144700000"	"b2893"	"ukb24304_c7_b2893_v1.vcf.gz"
"7"	"144700001"	"144750000"	"b2894"	"ukb24304_c7_b2894_v1.vcf.gz"
"7"	"144750001"	"144800000"	"b2895"	"ukb24304_c7_b2895_v1.vcf.gz"
"7"	"144800001"	"144850000"	"b2896"	"ukb24304_c7_b2896_v1.vcf.gz"
"7"	"144850001"	"144900000"	"b2897"	"ukb24304_c7_b2897_v1.vcf.gz"
"7"	"144900001"	"144950000"	"b2898"	"ukb24304_c7_b2898_v1.vcf.gz"
"7"	"144950001"	"1.45e+08"	"b2899"	"ukb24304_c7_b2899_v1.vcf.gz"
"7"	"145000001"	"145050000"	"b2900"	"ukb24304_c7_b2900_v1.vcf.gz"
"7"	"145050001"	"145100000"	"b2901"	"ukb24304_c7_b2901_v1.vcf.gz"
"7"	"145100001"	"145150000"	"b2902"	"ukb24304_c7_b2902_v1.vcf.gz"
"7"	"145150001"	"145200000"	"b2903"	"ukb24304_c7_b2903_v1.vcf.gz"
"7"	"145200001"	"145250000"	"b2904"	"ukb24304_c7_b2904_v1.vcf.gz"
"7"	"145250001"	"145300000"	"b2905"	"ukb24304_c7_b2905_v1.vcf.gz"
"7"	"145300001"	"145350000"	"b2906"	"ukb24304_c7_b2906_v1.vcf.gz"
"7"	"145350001"	"145400000"	"b2907"	"ukb24304_c7_b2907_v1.vcf.gz"
"7"	"145400001"	"145450000"	"b2908"	"ukb24304_c7_b2908_v1.vcf.gz"
"7"	"145450001"	"145500000"	"b2909"	"ukb24304_c7_b2909_v1.vcf.gz"
"7"	"145500001"	"145550000"	"b2910"	"ukb24304_c7_b2910_v1.vcf.gz"
"7"	"145550001"	"145600000"	"b2911"	"ukb24304_c7_b2911_v1.vcf.gz"
"7"	"145600001"	"145650000"	"b2912"	"ukb24304_c7_b2912_v1.vcf.gz"
"7"	"145650001"	"145700000"	"b2913"	"ukb24304_c7_b2913_v1.vcf.gz"
"7"	"145700001"	"145750000"	"b2914"	"ukb24304_c7_b2914_v1.vcf.gz"
"7"	"145750001"	"145800000"	"b2915"	"ukb24304_c7_b2915_v1.vcf.gz"
"7"	"145800001"	"145850000"	"b2916"	"ukb24304_c7_b2916_v1.vcf.gz"
"7"	"145850001"	"145900000"	"b2917"	"ukb24304_c7_b2917_v1.vcf.gz"
"7"	"145900001"	"145950000"	"b2918"	"ukb24304_c7_b2918_v1.vcf.gz"
"7"	"145950001"	"1.46e+08"	"b2919"	"ukb24304_c7_b2919_v1.vcf.gz"
"7"	"146000001"	"146050000"	"b2920"	"ukb24304_c7_b2920_v1.vcf.gz"
"7"	"146050001"	"146100000"	"b2921"	"ukb24304_c7_b2921_v1.vcf.gz"
"7"	"146100001"	"146150000"	"b2922"	"ukb24304_c7_b2922_v1.vcf.gz"
"7"	"146150001"	"146200000"	"b2923"	"ukb24304_c7_b2923_v1.vcf.gz"
"7"	"146200001"	"146250000"	"b2924"	"ukb24304_c7_b2924_v1.vcf.gz"
"7"	"146250001"	"146300000"	"b2925"	"ukb24304_c7_b2925_v1.vcf.gz"
"7"	"146300001"	"146350000"	"b2926"	"ukb24304_c7_b2926_v1.vcf.gz"
"7"	"146350001"	"146400000"	"b2927"	"ukb24304_c7_b2927_v1.vcf.gz"
"7"	"146400001"	"146450000"	"b2928"	"ukb24304_c7_b2928_v1.vcf.gz"
"7"	"146450001"	"146500000"	"b2929"	"ukb24304_c7_b2929_v1.vcf.gz"
"7"	"146500001"	"146550000"	"b2930"	"ukb24304_c7_b2930_v1.vcf.gz"
"7"	"146550001"	"146600000"	"b2931"	"ukb24304_c7_b2931_v1.vcf.gz"
"7"	"146600001"	"146650000"	"b2932"	"ukb24304_c7_b2932_v1.vcf.gz"
"7"	"146650001"	"146700000"	"b2933"	"ukb24304_c7_b2933_v1.vcf.gz"
"7"	"146700001"	"146750000"	"b2934"	"ukb24304_c7_b2934_v1.vcf.gz"
"7"	"146750001"	"146800000"	"b2935"	"ukb24304_c7_b2935_v1.vcf.gz"
"7"	"146800001"	"146850000"	"b2936"	"ukb24304_c7_b2936_v1.vcf.gz"
"7"	"146850001"	"146900000"	"b2937"	"ukb24304_c7_b2937_v1.vcf.gz"
"7"	"146900001"	"146950000"	"b2938"	"ukb24304_c7_b2938_v1.vcf.gz"
"7"	"146950001"	"1.47e+08"	"b2939"	"ukb24304_c7_b2939_v1.vcf.gz"
"7"	"147000001"	"147050000"	"b2940"	"ukb24304_c7_b2940_v1.vcf.gz"
"7"	"147050001"	"147100000"	"b2941"	"ukb24304_c7_b2941_v1.vcf.gz"
"7"	"147100001"	"147150000"	"b2942"	"ukb24304_c7_b2942_v1.vcf.gz"
"7"	"147150001"	"147200000"	"b2943"	"ukb24304_c7_b2943_v1.vcf.gz"
"7"	"147200001"	"147250000"	"b2944"	"ukb24304_c7_b2944_v1.vcf.gz"
"7"	"147250001"	"147300000"	"b2945"	"ukb24304_c7_b2945_v1.vcf.gz"
"7"	"147300001"	"147350000"	"b2946"	"ukb24304_c7_b2946_v1.vcf.gz"
"7"	"147350001"	"147400000"	"b2947"	"ukb24304_c7_b2947_v1.vcf.gz"
"7"	"147400001"	"147450000"	"b2948"	"ukb24304_c7_b2948_v1.vcf.gz"
"7"	"147450001"	"147500000"	"b2949"	"ukb24304_c7_b2949_v1.vcf.gz"
"7"	"147500001"	"147550000"	"b2950"	"ukb24304_c7_b2950_v1.vcf.gz"
"7"	"147550001"	"147600000"	"b2951"	"ukb24304_c7_b2951_v1.vcf.gz"
"7"	"147600001"	"147650000"	"b2952"	"ukb24304_c7_b2952_v1.vcf.gz"
"7"	"147650001"	"147700000"	"b2953"	"ukb24304_c7_b2953_v1.vcf.gz"
"7"	"147700001"	"147750000"	"b2954"	"ukb24304_c7_b2954_v1.vcf.gz"
"7"	"147750001"	"147800000"	"b2955"	"ukb24304_c7_b2955_v1.vcf.gz"
"7"	"147800001"	"147850000"	"b2956"	"ukb24304_c7_b2956_v1.vcf.gz"
"7"	"147850001"	"147900000"	"b2957"	"ukb24304_c7_b2957_v1.vcf.gz"
"7"	"147900001"	"147950000"	"b2958"	"ukb24304_c7_b2958_v1.vcf.gz"
"7"	"147950001"	"1.48e+08"	"b2959"	"ukb24304_c7_b2959_v1.vcf.gz"
"7"	"148000001"	"148050000"	"b2960"	"ukb24304_c7_b2960_v1.vcf.gz"
"7"	"148050001"	"148100000"	"b2961"	"ukb24304_c7_b2961_v1.vcf.gz"
"7"	"148100001"	"148150000"	"b2962"	"ukb24304_c7_b2962_v1.vcf.gz"
"7"	"148150001"	"148200000"	"b2963"	"ukb24304_c7_b2963_v1.vcf.gz"
"7"	"148200001"	"148250000"	"b2964"	"ukb24304_c7_b2964_v1.vcf.gz"
"7"	"148250001"	"148300000"	"b2965"	"ukb24304_c7_b2965_v1.vcf.gz"
"7"	"148300001"	"148350000"	"b2966"	"ukb24304_c7_b2966_v1.vcf.gz"
"7"	"148350001"	"148400000"	"b2967"	"ukb24304_c7_b2967_v1.vcf.gz"
"7"	"148400001"	"148450000"	"b2968"	"ukb24304_c7_b2968_v1.vcf.gz"
"7"	"148450001"	"148500000"	"b2969"	"ukb24304_c7_b2969_v1.vcf.gz"
"7"	"148500001"	"148550000"	"b2970"	"ukb24304_c7_b2970_v1.vcf.gz"
"7"	"148550001"	"148600000"	"b2971"	"ukb24304_c7_b2971_v1.vcf.gz"
"7"	"148600001"	"148650000"	"b2972"	"ukb24304_c7_b2972_v1.vcf.gz"
"7"	"148650001"	"148700000"	"b2973"	"ukb24304_c7_b2973_v1.vcf.gz"
"7"	"148700001"	"148750000"	"b2974"	"ukb24304_c7_b2974_v1.vcf.gz"
"7"	"148750001"	"148800000"	"b2975"	"ukb24304_c7_b2975_v1.vcf.gz"
"7"	"148800001"	"148850000"	"b2976"	"ukb24304_c7_b2976_v1.vcf.gz"
"7"	"148850001"	"148900000"	"b2977"	"ukb24304_c7_b2977_v1.vcf.gz"
"7"	"148900001"	"148950000"	"b2978"	"ukb24304_c7_b2978_v1.vcf.gz"
"7"	"148950001"	"1.49e+08"	"b2979"	"ukb24304_c7_b2979_v1.vcf.gz"
"7"	"149000001"	"149050000"	"b2980"	"ukb24304_c7_b2980_v1.vcf.gz"
"7"	"149050001"	"149100000"	"b2981"	"ukb24304_c7_b2981_v1.vcf.gz"
"7"	"149100001"	"149150000"	"b2982"	"ukb24304_c7_b2982_v1.vcf.gz"
"7"	"149150001"	"149200000"	"b2983"	"ukb24304_c7_b2983_v1.vcf.gz"
"7"	"149200001"	"149250000"	"b2984"	"ukb24304_c7_b2984_v1.vcf.gz"
"7"	"149250001"	"149300000"	"b2985"	"ukb24304_c7_b2985_v1.vcf.gz"
"7"	"149300001"	"149350000"	"b2986"	"ukb24304_c7_b2986_v1.vcf.gz"
"7"	"149350001"	"149400000"	"b2987"	"ukb24304_c7_b2987_v1.vcf.gz"
"7"	"149400001"	"149450000"	"b2988"	"ukb24304_c7_b2988_v1.vcf.gz"
"7"	"149450001"	"149500000"	"b2989"	"ukb24304_c7_b2989_v1.vcf.gz"
"7"	"149500001"	"149550000"	"b2990"	"ukb24304_c7_b2990_v1.vcf.gz"
"7"	"149550001"	"149600000"	"b2991"	"ukb24304_c7_b2991_v1.vcf.gz"
"7"	"149600001"	"149650000"	"b2992"	"ukb24304_c7_b2992_v1.vcf.gz"
"7"	"149650001"	"149700000"	"b2993"	"ukb24304_c7_b2993_v1.vcf.gz"
"7"	"149700001"	"149750000"	"b2994"	"ukb24304_c7_b2994_v1.vcf.gz"
"7"	"149750001"	"149800000"	"b2995"	"ukb24304_c7_b2995_v1.vcf.gz"
"7"	"149800001"	"149850000"	"b2996"	"ukb24304_c7_b2996_v1.vcf.gz"
"7"	"149850001"	"149900000"	"b2997"	"ukb24304_c7_b2997_v1.vcf.gz"
"7"	"149900001"	"149950000"	"b2998"	"ukb24304_c7_b2998_v1.vcf.gz"
"7"	"149950001"	"1.5e+08"	"b2999"	"ukb24304_c7_b2999_v1.vcf.gz"
"7"	"150000001"	"150050000"	"b3000"	"ukb24304_c7_b3000_v1.vcf.gz"
"7"	"150050001"	"150100000"	"b3001"	"ukb24304_c7_b3001_v1.vcf.gz"
"7"	"150100001"	"150150000"	"b3002"	"ukb24304_c7_b3002_v1.vcf.gz"
"7"	"150150001"	"150200000"	"b3003"	"ukb24304_c7_b3003_v1.vcf.gz"
"7"	"150200001"	"150250000"	"b3004"	"ukb24304_c7_b3004_v1.vcf.gz"
"7"	"150250001"	"150300000"	"b3005"	"ukb24304_c7_b3005_v1.vcf.gz"
"7"	"150300001"	"150350000"	"b3006"	"ukb24304_c7_b3006_v1.vcf.gz"
"7"	"150350001"	"150400000"	"b3007"	"ukb24304_c7_b3007_v1.vcf.gz"
"7"	"150400001"	"150450000"	"b3008"	"ukb24304_c7_b3008_v1.vcf.gz"
"7"	"150450001"	"150500000"	"b3009"	"ukb24304_c7_b3009_v1.vcf.gz"
"7"	"150500001"	"150550000"	"b3010"	"ukb24304_c7_b3010_v1.vcf.gz"
"7"	"150550001"	"150600000"	"b3011"	"ukb24304_c7_b3011_v1.vcf.gz"
"7"	"150600001"	"150650000"	"b3012"	"ukb24304_c7_b3012_v1.vcf.gz"
"7"	"150650001"	"150700000"	"b3013"	"ukb24304_c7_b3013_v1.vcf.gz"
"7"	"150700001"	"150750000"	"b3014"	"ukb24304_c7_b3014_v1.vcf.gz"
"7"	"150750001"	"150800000"	"b3015"	"ukb24304_c7_b3015_v1.vcf.gz"
"7"	"150800001"	"150850000"	"b3016"	"ukb24304_c7_b3016_v1.vcf.gz"
"7"	"150850001"	"150900000"	"b3017"	"ukb24304_c7_b3017_v1.vcf.gz"
"7"	"150900001"	"150950000"	"b3018"	"ukb24304_c7_b3018_v1.vcf.gz"
"7"	"150950001"	"1.51e+08"	"b3019"	"ukb24304_c7_b3019_v1.vcf.gz"
"7"	"151000001"	"151050000"	"b3020"	"ukb24304_c7_b3020_v1.vcf.gz"
"7"	"151050001"	"151100000"	"b3021"	"ukb24304_c7_b3021_v1.vcf.gz"
"7"	"151100001"	"151150000"	"b3022"	"ukb24304_c7_b3022_v1.vcf.gz"
"7"	"151150001"	"151200000"	"b3023"	"ukb24304_c7_b3023_v1.vcf.gz"
"7"	"151200001"	"151250000"	"b3024"	"ukb24304_c7_b3024_v1.vcf.gz"
"7"	"151250001"	"151300000"	"b3025"	"ukb24304_c7_b3025_v1.vcf.gz"
"7"	"151300001"	"151350000"	"b3026"	"ukb24304_c7_b3026_v1.vcf.gz"
"7"	"151350001"	"151400000"	"b3027"	"ukb24304_c7_b3027_v1.vcf.gz"
"7"	"151400001"	"151450000"	"b3028"	"ukb24304_c7_b3028_v1.vcf.gz"
"7"	"151450001"	"151500000"	"b3029"	"ukb24304_c7_b3029_v1.vcf.gz"
"7"	"151500001"	"151550000"	"b3030"	"ukb24304_c7_b3030_v1.vcf.gz"
"7"	"151550001"	"151600000"	"b3031"	"ukb24304_c7_b3031_v1.vcf.gz"
"7"	"151600001"	"151650000"	"b3032"	"ukb24304_c7_b3032_v1.vcf.gz"
"7"	"151650001"	"151700000"	"b3033"	"ukb24304_c7_b3033_v1.vcf.gz"
"7"	"151700001"	"151750000"	"b3034"	"ukb24304_c7_b3034_v1.vcf.gz"
"7"	"151750001"	"151800000"	"b3035"	"ukb24304_c7_b3035_v1.vcf.gz"
"7"	"151800001"	"151850000"	"b3036"	"ukb24304_c7_b3036_v1.vcf.gz"
"7"	"151850001"	"151900000"	"b3037"	"ukb24304_c7_b3037_v1.vcf.gz"
"7"	"151900001"	"151950000"	"b3038"	"ukb24304_c7_b3038_v1.vcf.gz"
"7"	"151950001"	"1.52e+08"	"b3039"	"ukb24304_c7_b3039_v1.vcf.gz"
"7"	"152000001"	"152050000"	"b3040"	"ukb24304_c7_b3040_v1.vcf.gz"
"7"	"152050001"	"152100000"	"b3041"	"ukb24304_c7_b3041_v1.vcf.gz"
"7"	"152100001"	"152150000"	"b3042"	"ukb24304_c7_b3042_v1.vcf.gz"
"7"	"152150001"	"152200000"	"b3043"	"ukb24304_c7_b3043_v1.vcf.gz"
"7"	"152200001"	"152250000"	"b3044"	"ukb24304_c7_b3044_v1.vcf.gz"
"7"	"152250001"	"152300000"	"b3045"	"ukb24304_c7_b3045_v1.vcf.gz"
"7"	"152300001"	"152350000"	"b3046"	"ukb24304_c7_b3046_v1.vcf.gz"
"7"	"152350001"	"152400000"	"b3047"	"ukb24304_c7_b3047_v1.vcf.gz"
"7"	"152400001"	"152450000"	"b3048"	"ukb24304_c7_b3048_v1.vcf.gz"
"7"	"152450001"	"152500000"	"b3049"	"ukb24304_c7_b3049_v1.vcf.gz"
"7"	"152500001"	"152550000"	"b3050"	"ukb24304_c7_b3050_v1.vcf.gz"
"7"	"152550001"	"152600000"	"b3051"	"ukb24304_c7_b3051_v1.vcf.gz"
"7"	"152600001"	"152650000"	"b3052"	"ukb24304_c7_b3052_v1.vcf.gz"
"7"	"152650001"	"152700000"	"b3053"	"ukb24304_c7_b3053_v1.vcf.gz"
"7"	"152700001"	"152750000"	"b3054"	"ukb24304_c7_b3054_v1.vcf.gz"
"7"	"152750001"	"152800000"	"b3055"	"ukb24304_c7_b3055_v1.vcf.gz"
"7"	"152800001"	"152850000"	"b3056"	"ukb24304_c7_b3056_v1.vcf.gz"
"7"	"152850001"	"152900000"	"b3057"	"ukb24304_c7_b3057_v1.vcf.gz"
"7"	"152900001"	"152950000"	"b3058"	"ukb24304_c7_b3058_v1.vcf.gz"
"7"	"152950001"	"1.53e+08"	"b3059"	"ukb24304_c7_b3059_v1.vcf.gz"
"7"	"153000001"	"153050000"	"b3060"	"ukb24304_c7_b3060_v1.vcf.gz"
"7"	"153050001"	"153100000"	"b3061"	"ukb24304_c7_b3061_v1.vcf.gz"
"7"	"153100001"	"153150000"	"b3062"	"ukb24304_c7_b3062_v1.vcf.gz"
"7"	"153150001"	"153200000"	"b3063"	"ukb24304_c7_b3063_v1.vcf.gz"
"7"	"153200001"	"153250000"	"b3064"	"ukb24304_c7_b3064_v1.vcf.gz"
"7"	"153250001"	"153300000"	"b3065"	"ukb24304_c7_b3065_v1.vcf.gz"
"7"	"153300001"	"153350000"	"b3066"	"ukb24304_c7_b3066_v1.vcf.gz"
"7"	"153350001"	"153400000"	"b3067"	"ukb24304_c7_b3067_v1.vcf.gz"
"7"	"153400001"	"153450000"	"b3068"	"ukb24304_c7_b3068_v1.vcf.gz"
"7"	"153450001"	"153500000"	"b3069"	"ukb24304_c7_b3069_v1.vcf.gz"
"7"	"153500001"	"153550000"	"b3070"	"ukb24304_c7_b3070_v1.vcf.gz"
"7"	"153550001"	"153600000"	"b3071"	"ukb24304_c7_b3071_v1.vcf.gz"
"7"	"153600001"	"153650000"	"b3072"	"ukb24304_c7_b3072_v1.vcf.gz"
"7"	"153650001"	"153700000"	"b3073"	"ukb24304_c7_b3073_v1.vcf.gz"
"7"	"153700001"	"153750000"	"b3074"	"ukb24304_c7_b3074_v1.vcf.gz"
"7"	"153750001"	"153800000"	"b3075"	"ukb24304_c7_b3075_v1.vcf.gz"
"7"	"153800001"	"153850000"	"b3076"	"ukb24304_c7_b3076_v1.vcf.gz"
"7"	"153850001"	"153900000"	"b3077"	"ukb24304_c7_b3077_v1.vcf.gz"
"7"	"153900001"	"153950000"	"b3078"	"ukb24304_c7_b3078_v1.vcf.gz"
"7"	"153950001"	"1.54e+08"	"b3079"	"ukb24304_c7_b3079_v1.vcf.gz"
"7"	"154000001"	"154050000"	"b3080"	"ukb24304_c7_b3080_v1.vcf.gz"
"7"	"154050001"	"154100000"	"b3081"	"ukb24304_c7_b3081_v1.vcf.gz"
"7"	"154100001"	"154150000"	"b3082"	"ukb24304_c7_b3082_v1.vcf.gz"
"7"	"154150001"	"154200000"	"b3083"	"ukb24304_c7_b3083_v1.vcf.gz"
"7"	"154200001"	"154250000"	"b3084"	"ukb24304_c7_b3084_v1.vcf.gz"
"7"	"154250001"	"154300000"	"b3085"	"ukb24304_c7_b3085_v1.vcf.gz"
"7"	"154300001"	"154350000"	"b3086"	"ukb24304_c7_b3086_v1.vcf.gz"
"7"	"154350001"	"154400000"	"b3087"	"ukb24304_c7_b3087_v1.vcf.gz"
"7"	"154400001"	"154450000"	"b3088"	"ukb24304_c7_b3088_v1.vcf.gz"
"7"	"154450001"	"154500000"	"b3089"	"ukb24304_c7_b3089_v1.vcf.gz"
"7"	"154500001"	"154550000"	"b3090"	"ukb24304_c7_b3090_v1.vcf.gz"
"7"	"154550001"	"154600000"	"b3091"	"ukb24304_c7_b3091_v1.vcf.gz"
"7"	"154600001"	"154650000"	"b3092"	"ukb24304_c7_b3092_v1.vcf.gz"
"7"	"154650001"	"154700000"	"b3093"	"ukb24304_c7_b3093_v1.vcf.gz"
"7"	"154700001"	"154750000"	"b3094"	"ukb24304_c7_b3094_v1.vcf.gz"
"7"	"154750001"	"154800000"	"b3095"	"ukb24304_c7_b3095_v1.vcf.gz"
"7"	"154800001"	"154850000"	"b3096"	"ukb24304_c7_b3096_v1.vcf.gz"
"7"	"154850001"	"154900000"	"b3097"	"ukb24304_c7_b3097_v1.vcf.gz"
"7"	"154900001"	"154950000"	"b3098"	"ukb24304_c7_b3098_v1.vcf.gz"
"7"	"154950001"	"1.55e+08"	"b3099"	"ukb24304_c7_b3099_v1.vcf.gz"
"7"	"155000001"	"155050000"	"b3100"	"ukb24304_c7_b3100_v1.vcf.gz"
"7"	"155050001"	"155100000"	"b3101"	"ukb24304_c7_b3101_v1.vcf.gz"
"7"	"155100001"	"155150000"	"b3102"	"ukb24304_c7_b3102_v1.vcf.gz"
"7"	"155150001"	"155200000"	"b3103"	"ukb24304_c7_b3103_v1.vcf.gz"
"7"	"155200001"	"155250000"	"b3104"	"ukb24304_c7_b3104_v1.vcf.gz"
"7"	"155250001"	"155300000"	"b3105"	"ukb24304_c7_b3105_v1.vcf.gz"
"7"	"155300001"	"155350000"	"b3106"	"ukb24304_c7_b3106_v1.vcf.gz"
"7"	"155350001"	"155400000"	"b3107"	"ukb24304_c7_b3107_v1.vcf.gz"
"7"	"155400001"	"155450000"	"b3108"	"ukb24304_c7_b3108_v1.vcf.gz"
"7"	"155450001"	"155500000"	"b3109"	"ukb24304_c7_b3109_v1.vcf.gz"
"7"	"155500001"	"155550000"	"b3110"	"ukb24304_c7_b3110_v1.vcf.gz"
"7"	"155550001"	"155600000"	"b3111"	"ukb24304_c7_b3111_v1.vcf.gz"
"7"	"155600001"	"155650000"	"b3112"	"ukb24304_c7_b3112_v1.vcf.gz"
"7"	"155650001"	"155700000"	"b3113"	"ukb24304_c7_b3113_v1.vcf.gz"
"7"	"155700001"	"155750000"	"b3114"	"ukb24304_c7_b3114_v1.vcf.gz"
"7"	"155750001"	"155800000"	"b3115"	"ukb24304_c7_b3115_v1.vcf.gz"
"7"	"155800001"	"155850000"	"b3116"	"ukb24304_c7_b3116_v1.vcf.gz"
"7"	"155850001"	"155900000"	"b3117"	"ukb24304_c7_b3117_v1.vcf.gz"
"7"	"155900001"	"155950000"	"b3118"	"ukb24304_c7_b3118_v1.vcf.gz"
"7"	"155950001"	"1.56e+08"	"b3119"	"ukb24304_c7_b3119_v1.vcf.gz"
"7"	"156000001"	"156050000"	"b3120"	"ukb24304_c7_b3120_v1.vcf.gz"
"7"	"156050001"	"156100000"	"b3121"	"ukb24304_c7_b3121_v1.vcf.gz"
"7"	"156100001"	"156150000"	"b3122"	"ukb24304_c7_b3122_v1.vcf.gz"
"7"	"156150001"	"156200000"	"b3123"	"ukb24304_c7_b3123_v1.vcf.gz"
